ID,LABEL,SubClass Of,SubProperty Of,IRI,Type
MOP:0000697,statistical copolymerisation,"'has participant beginning to exist' some 'statistical copolymer', copolymerisation",,http://purl.obolibrary.org/obo/MOP_0000697,Class
MOP:0000698,stereospecific copolymerisation,"'has participant beginning to exist' some 'tactic polymer', copolymerisation",,http://purl.obolibrary.org/obo/MOP_0000698,Class
MOP:0000699,block copolymerisation,"'has participant beginning to exist' some 'block copolymer', copolymerisation",,http://purl.obolibrary.org/obo/MOP_0000699,Class
MOP:0000700,diblock copolymerisation,"'has participant beginning to exist' some 'diblock copolymer', block copolymerisation",,http://purl.obolibrary.org/obo/MOP_0000700,Class
MOP:0000701,triblock copolymerisation,"'has participant beginning to exist' some 'triblock copolymer', block copolymerisation",,http://purl.obolibrary.org/obo/MOP_0000701,Class
MOP:0000702,graft polymerisation,"'has participant beginning to exist' some 'graft polymer', polymerisation",,http://purl.obolibrary.org/obo/MOP_0000702,Class
MOP:0000703,N-deacetylation,"deacetylation, has_participant some 'acetyl group'",,http://purl.obolibrary.org/obo/MOP_0000703,Class
MOP:0000704,O-deacetylation,"deacetylation, has_participant some 'acetyl group'",,http://purl.obolibrary.org/obo/MOP_0000704,Class
MOP:0000705,oxidation at sulfur,oxidation,,http://purl.obolibrary.org/obo/MOP_0000705,Class
MOP:0000706,oxidation at nitrogen,oxidation,,http://purl.obolibrary.org/obo/MOP_0000706,Class
MOP:0000707,oxidative cleavage,oxidation,,http://purl.obolibrary.org/obo/MOP_0000707,Class
MOP:0000708,alkene oxidative cleavage,"'has occurrent part' some 'breaking of covalent bond', alkene oxidation",,http://purl.obolibrary.org/obo/MOP_0000708,Class
MOP:0000709,allylic oxidation,oxidation,,http://purl.obolibrary.org/obo/MOP_0000709,Class
MOP:0000710,benzylic oxidation,oxidation,,http://purl.obolibrary.org/obo/MOP_0000710,Class
MOP:0000711,nitrile reduction,"'has participant beginning to exist' some 'primary amine', 'has participant ceasing to exist' some nitrile, reduction",,http://purl.obolibrary.org/obo/MOP_0000711,Class
MOP:0000712,olefin reduction,"'has participant ceasing to exist' some olefin, hydrogenation",,http://purl.obolibrary.org/obo/MOP_0000712,Class
MOP:0000713,acetylene reduction,hydrogenation,,http://purl.obolibrary.org/obo/MOP_0000713,Class
MOP:0000714,ligand exchange reaction,"has_participant some ligand, molecular process",,http://purl.obolibrary.org/obo/MOP_0000714,Class
MOP:0000715,trimerization,molecular process,,http://purl.obolibrary.org/obo/MOP_0000715,Class
MOP:0000716,cyclotrimerization,"cycloaddition, trimerization",,http://purl.obolibrary.org/obo/MOP_0000716,Class
MOP:0000717,enolisability,disposition,,http://purl.obolibrary.org/obo/MOP_0000717,Class
MOP:0000718,enolisable carbonyl compound,"'has disposition at all times' some enolisability, organic oxo compound",,http://purl.obolibrary.org/obo/MOP_0000718,Class
MOP:0000719,O-dealkylation,dealkylation,,http://purl.obolibrary.org/obo/MOP_0000719,Class
MOP:0000720,[2+2+1] cycloaddition,cycloaddition,,http://purl.obolibrary.org/obo/MOP_0000720,Class
MOP:0000721,"[3,3]-sigmatropic rearrangement",sigmatropic rearrangement,,http://purl.obolibrary.org/obo/MOP_0000721,Class
MOP:0000722,decarboxylative condensation,"'has occurrent part' some decarboxylation, condensation reaction",,http://purl.obolibrary.org/obo/MOP_0000722,Class
MOP:0000723,deethanolative condensation,dealcoholative condensation,,http://purl.obolibrary.org/obo/MOP_0000723,Class
MOP:0000724,tautomerisation,isomerisation,,http://purl.obolibrary.org/obo/MOP_0000724,Class
MOP:0000725,keto-enol tautomerisation,prototropy,,http://purl.obolibrary.org/obo/MOP_0000725,Class
MOP:0000726,ring-chain tautomerisation,tautomerisation,,http://purl.obolibrary.org/obo/MOP_0000726,Class
MOP:0000727,prototropy,tautomerisation,,http://purl.obolibrary.org/obo/MOP_0000727,Class
MOP:0000728,sigmatropic rearrangement,molecular process,,http://purl.obolibrary.org/obo/MOP_0000728,Class
MOP:0000729,valence tautomerisation,molecular process,,http://purl.obolibrary.org/obo/MOP_0000729,Class
MOP:0000730,Brønsted acid catalysis,acid catalysis,,http://purl.obolibrary.org/obo/MOP_0000730,Class
MOP:0000731,base catalysis,catalysis,,http://purl.obolibrary.org/obo/MOP_0000731,Class
MOP:0000732,hydron donation,"molecular process, realizes some 'Brønsted acid'",,http://purl.obolibrary.org/obo/MOP_0000732,Class
MOP:0000733,accepting an electron pair in Lewis adduct formation,"molecular process, realizes some 'Lewis acid'",,http://purl.obolibrary.org/obo/MOP_0000733,Class
MOP:0000734,Lewis acid catalysis,acid catalysis,,http://purl.obolibrary.org/obo/MOP_0000734,Class
MOP:0000735,Lewis base catalysis,base catalysis,,http://purl.obolibrary.org/obo/MOP_0000735,Class
MOP:0000736,Brønsted base catalysis,"'has occurrent part' some 'accepting a hydron', base catalysis",,http://purl.obolibrary.org/obo/MOP_0000736,Class
MOP:0000737,accepting a hydron,"molecular process, realizes some 'Brønsted base'",,http://purl.obolibrary.org/obo/MOP_0000737,Class
MOP:0000738,electron pair donation in Lewis adduct formation,"molecular process, realizes some 'Lewis base'",,http://purl.obolibrary.org/obo/MOP_0000738,Class
MOP:0000739,Lewis adduct formation,"'has occurrent part' some 'accepting an electron pair in Lewis adduct formation', 'has occurrent part' some 'electron pair donation in Lewis adduct formation', molecular process",,http://purl.obolibrary.org/obo/MOP_0000739,Class
MOP:0000740,acid catalysis,catalysis,,http://purl.obolibrary.org/obo/MOP_0000740,Class
MOP:0000741,4-exo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000741,Class
MOP:0000742,5-exo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000742,Class
MOP:0000743,6-exo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000743,Class
MOP:0000744,7-exo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000744,Class
MOP:0000745,5-endo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-disfavoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000745,Class
MOP:0000746,6-endo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-disfavoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000746,Class
MOP:0000747,7-endo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-disfavoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000747,Class
MOP:0000748,3-exo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000748,Class
MOP:0000749,3-exo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-disfavoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000749,Class
MOP:0000750,3-endo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000750,Class
MOP:0000751,3-endo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-disfavoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000751,Class
MOP:0000752,4-exo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000752,Class
MOP:0000753,4-endo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-disfavoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000753,Class
MOP:0000754,4-endo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000754,Class
MOP:0000755,5-exo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000755,Class
MOP:0000756,5-exo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000756,Class
MOP:0000757,5-endo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-disfavoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000757,Class
MOP:0000758,5-endo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000758,Class
MOP:0000759,6-endo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000759,Class
MOP:0000760,7-endo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000760,Class
MOP:0000761,7-endo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000761,Class
MOP:0000762,4-exo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-disfavoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000762,Class
MOP:0000763,6-exo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000763,Class
MOP:0000764,7-exo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000764,Class
MOP:0000765,6-exo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000765,Class
MOP:0000766,7-exo-trig cyclization,"'has occurrent part' some 'bond formation to trigonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000766,Class
MOP:0000767,endothermic reaction,molecular process,,http://purl.obolibrary.org/obo/MOP_0000767,Class
MOP:0000768,exothermic reaction,molecular process,,http://purl.obolibrary.org/obo/MOP_0000768,Class
MOP:0000769,is_catalysis_of,,positively_regulates,http://purl.obolibrary.org/obo/MOP_0000769,Object property
MOP:0000770,6-endo-dig cyclization,"'has occurrent part' some 'bond formation to digonal centre', 'has profile' some 'Baldwin-favoured profile', endocyclization",,http://purl.obolibrary.org/obo/MOP_0000770,Class
MOP:0000771,endocyclization,cyclization,,http://purl.obolibrary.org/obo/MOP_0000771,Class
MOP:0000772,exocyclization,cyclization,,http://purl.obolibrary.org/obo/MOP_0000772,Class
MOP:0000773,Baldwin-favoured profile,"'process profile of' some cyclization, process profile",,http://purl.obolibrary.org/obo/MOP_0000773,Class
MOP:0000774,Baldwin-disfavoured profile,"'process profile of' some cyclization, process profile",,http://purl.obolibrary.org/obo/MOP_0000774,Class
MOP:0000775,bond formation to digonal centre,formation of covalent bond,,http://purl.obolibrary.org/obo/MOP_0000775,Class
MOP:0000776,bond formation to trigonal centre,formation of covalent bond,,http://purl.obolibrary.org/obo/MOP_0000776,Class
MOP:0000777,bond formation to tetragonal centre,formation of covalent bond,,http://purl.obolibrary.org/obo/MOP_0000777,Class
MOP:0000778,3-exo-tet cyclization,"'has occurrent part' some 'bond formation to tetragonal centre', 'has profile' some 'Baldwin-favoured profile', exocyclization",,http://purl.obolibrary.org/obo/MOP_0000778,Class
MOP:0000779,formation of covalent bond,molecular process,,http://purl.obolibrary.org/obo/MOP_0000779,Class
MOP:0000780,breaking of covalent bond,molecular process,,http://purl.obolibrary.org/obo/MOP_0000780,Class
MOP:0000781,catalysis,"is_catalysis_of some 'molecular process', molecular process",,http://purl.obolibrary.org/obo/MOP_0000781,Class
MOP:0000782,general acid catalysis,Brønsted acid catalysis,,http://purl.obolibrary.org/obo/MOP_0000782,Class
MOP:0000783,specific acid catalysis,general acid catalysis,,http://purl.obolibrary.org/obo/MOP_0000783,Class
MOP:0000784,general base catalysis,Brønsted base catalysis,,http://purl.obolibrary.org/obo/MOP_0000784,Class
MOP:0000785,specific base catalysis,general base catalysis,,http://purl.obolibrary.org/obo/MOP_0000785,Class
MOP:0000786,radical formation,"'has participant beginning to exist' some radical, molecular process",,http://purl.obolibrary.org/obo/MOP_0000786,Class
MOP:0000787,transesterification,alcoholysis,,http://purl.obolibrary.org/obo/MOP_0000787,Class
MOP:0000788,phosphorolysis,breaking of covalent bond,,http://purl.obolibrary.org/obo/MOP_0000788,Class
MOP:0000789,isomerisation,molecular process,,http://purl.obolibrary.org/obo/MOP_0000789,Class
MOP:0000790,substitution reaction,molecular process,,http://purl.obolibrary.org/obo/MOP_0000790,Class
MOP:0000791,aromatic substitution,substitution reaction,,http://purl.obolibrary.org/obo/MOP_0000791,Class
MOP:0000792,allylic rearrangement,substitution reaction,,http://purl.obolibrary.org/obo/MOP_0000792,Class
MOP:0000793,N-substitution,substitution reaction,,http://purl.obolibrary.org/obo/MOP_0000793,Class
MOP:0000794,O-substitution,substitution reaction,,http://purl.obolibrary.org/obo/MOP_0000794,Class
MOP:0000795,S-substitution,substitution reaction,,http://purl.obolibrary.org/obo/MOP_0000795,Class
MOP:0000796,chloro- to hydroxy- aromatic substitution,aromatic substitution,,http://purl.obolibrary.org/obo/MOP_0000796,Class
MOP:0000797,coordination,formation of covalent bond,,http://purl.obolibrary.org/obo/MOP_0000797,Class
MOP:0000798,formation of covalent bond with sulfur centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000798,Class
MOP:0000799,formation of covalent bond with chlorine centre,formation of covalent bond with halogen centre,,http://purl.obolibrary.org/obo/MOP_0000799,Class
MOP:0000800,formation of covalent bond with carbon centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000800,Class
MOP:0000801,formation of covalent bond with boron centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000801,Class
MOP:0000802,formation of covalent bond with nitrogen centre,"formation of covalent bond with group, has_participant some 'nitro group'",,http://purl.obolibrary.org/obo/MOP_0000802,Class
MOP:0000803,formation of covalent bond with oxygen centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000803,Class
MOP:0000804,formation of covalent bond with selenium centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000804,Class
MOP:0000805,formation of covalent bond with tellurium centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000805,Class
MOP:0000806,formation of covalent bond with phosphorus centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000806,Class
MOP:0000807,formation of covalent bond with arsenic centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000807,Class
MOP:0000808,formation of covalent bond with antimony centre,formation of covalent bond with group,,http://purl.obolibrary.org/obo/MOP_0000808,Class
